Country,Variable,YEA,Unit,Value
Giappone,"Terrestrial protected area, % land area",2009,Percentage,20.99
Giappone,"Terrestrial protected area, % land area",2010,Percentage,21.02
Giappone,"Terrestrial protected area, % land area",2011,Percentage,21.03
Giappone,"Terrestrial protected area, % land area",2012,Percentage,21.15
Giappone,"Terrestrial protected area, % land area",2013,Percentage,21.37
Giappone,"Terrestrial protected area, % land area",2014,Percentage,21.37
Giappone,"Terrestrial protected area, % land area",2015,Percentage,21.37
Giappone,"Terrestrial protected area, % land area",2016,Percentage,21.37
Giappone,"Terrestrial protected area, % land area",2017,Percentage,21.37
Giappone,"Terrestrial protected area, % land area",2018,Percentage,21.37
Sud Africa,"Water stress, total freshwater abstraction as % total available renewable resources",2000,Percentage,41.72
Spagna,"Terrestrial protected area, % land area",1995,Percentage,13.58
Spagna,"Terrestrial protected area, % land area",2000,Percentage,18.58
Spagna,"Terrestrial protected area, % land area",2001,Percentage,19.98
Spagna,"Terrestrial protected area, % land area",2002,Percentage,20.04
Spagna,"Terrestrial protected area, % land area",2003,Percentage,20.71
Spagna,"Terrestrial protected area, % land area",2004,Percentage,21.84
Spagna,"Terrestrial protected area, % land area",2005,Percentage,22.37
Spagna,"Terrestrial protected area, % land area",2006,Percentage,25.73
Spagna,"Terrestrial protected area, % land area",2007,Percentage,25.9
Spagna,"Terrestrial protected area, % land area",2008,Percentage,26.37
Spagna,"Terrestrial protected area, % land area",2009,Percentage,26.67
Spagna,"Terrestrial protected area, % land area",2010,Percentage,26.69
Spagna,"Terrestrial protected area, % land area",2011,Percentage,26.77
Spagna,"Terrestrial protected area, % land area",2012,Percentage,26.78
Spagna,"Terrestrial protected area, % land area",2013,Percentage,26.79
Spagna,"Terrestrial protected area, % land area",2014,Percentage,26.91
Spagna,"Terrestrial protected area, % land area",2015,Percentage,27.85
Spagna,"Terrestrial protected area, % land area",2016,Percentage,27.86
Spagna,"Terrestrial protected area, % land area",2017,Percentage,28.09
Spagna,"Terrestrial protected area, % land area",2018,Percentage,28.12
Norvegia,"Marine protected area, % total exclusive economic zone",1995,Percentage,0.2
Norvegia,"Marine protected area, % total exclusive economic zone",2000,Percentage,0.21
Norvegia,"Marine protected area, % total exclusive economic zone",2001,Percentage,0.21
Norvegia,"Marine protected area, % total exclusive economic zone",2002,Percentage,0.31
Norvegia,"Marine protected area, % total exclusive economic zone",2003,Percentage,0.33
Norvegia,"Marine protected area, % total exclusive economic zone",2004,Percentage,0.36
Norvegia,"Marine protected area, % total exclusive economic zone",2005,Percentage,0.59
Norvegia,"Marine protected area, % total exclusive economic zone",2006,Percentage,0.59
Norvegia,"Marine protected area, % total exclusive economic zone",2007,Percentage,0.59
Norvegia,"Marine protected area, % total exclusive economic zone",2008,Percentage,0.59
Norvegia,"Marine protected area, % total exclusive economic zone",2009,Percentage,0.65
Norvegia,"Marine protected area, % total exclusive economic zone",2010,Percentage,0.67
Norvegia,"Marine protected area, % total exclusive economic zone",2011,Percentage,0.67
Norvegia,"Marine protected area, % total exclusive economic zone",2012,Percentage,0.73
Norvegia,"Marine protected area, % total exclusive economic zone",2013,Percentage,0.8
Norvegia,"Marine protected area, % total exclusive economic zone",2014,Percentage,0.8
Norvegia,"Marine protected area, % total exclusive economic zone",2015,Percentage,0.8
Norvegia,"Marine protected area, % total exclusive economic zone",2016,Percentage,0.89
Norvegia,"Marine protected area, % total exclusive economic zone",2017,Percentage,0.89
Norvegia,"Marine protected area, % total exclusive economic zone",2018,Percentage,0.89
Canada,"Marine protected area, % total exclusive economic zone",1995,Percentage,0.38
Canada,"Marine protected area, % total exclusive economic zone",2000,Percentage,0.43
Canada,"Marine protected area, % total exclusive economic zone",2001,Percentage,0.43
Canada,"Marine protected area, % total exclusive economic zone",2002,Percentage,0.44
Canada,"Marine protected area, % total exclusive economic zone",2003,Percentage,0.49
Canada,"Marine protected area, % total exclusive economic zone",2004,Percentage,0.53
Canada,"Marine protected area, % total exclusive economic zone",2005,Percentage,0.57
Canada,"Marine protected area, % total exclusive economic zone",2006,Percentage,0.58
Canada,"Marine protected area, % total exclusive economic zone",2007,Percentage,0.58
Canada,"Marine protected area, % total exclusive economic zone",2008,Percentage,0.74
Canada,"Marine protected area, % total exclusive economic zone",2009,Percentage,0.75
Canada,"Marine protected area, % total exclusive economic zone",2010,Percentage,0.9
Canada,"Marine protected area, % total exclusive economic zone",2011,Percentage,0.91
Canada,"Marine protected area, % total exclusive economic zone",2012,Percentage,0.91
Canada,"Marine protected area, % total exclusive economic zone",2013,Percentage,0.93
Canada,"Marine protected area, % total exclusive economic zone",2014,Percentage,0.93
Canada,"Marine protected area, % total exclusive economic zone",2015,Percentage,0.95
Canada,"Marine protected area, % total exclusive economic zone",2016,Percentage,0.99
Canada,"Marine protected area, % total exclusive economic zone",2017,Percentage,2.94
Canada,"Marine protected area, % total exclusive economic zone",2018,Percentage,3.14
Francia,"Terrestrial protected area, % land area",1995,Percentage,12.08
Francia,"Terrestrial protected area, % land area",2000,Percentage,14.54
Francia,"Terrestrial protected area, % land area",2001,Percentage,14.97
Francia,"Terrestrial protected area, % land area",2002,Percentage,14.98
Francia,"Terrestrial protected area, % land area",2003,Percentage,15.93
Francia,"Terrestrial protected area, % land area",2004,Percentage,18.61
Francia,"Terrestrial protected area, % land area",2005,Percentage,18.71
Francia,"Terrestrial protected area, % land area",2006,Percentage,20.31
Francia,"Terrestrial protected area, % land area",2007,Percentage,20.93
Francia,"Terrestrial protected area, % land area",2008,Percentage,21.69
Francia,"Terrestrial protected area, % land area",2009,Percentage,22.2
Francia,"Terrestrial protected area, % land area",2010,Percentage,22.2
Francia,"Terrestrial protected area, % land area",2011,Percentage,22.47
Francia,"Terrestrial protected area, % land area",2012,Percentage,22.86
Francia,"Terrestrial protected area, % land area",2013,Percentage,22.92
Francia,"Terrestrial protected area, % land area",2014,Percentage,23.32
Francia,"Terrestrial protected area, % land area",2015,Percentage,23.93
Francia,"Terrestrial protected area, % land area",2016,Percentage,24.16
Francia,"Terrestrial protected area, % land area",2017,Percentage,24.58
Francia,"Terrestrial protected area, % land area",2018,Percentage,26.15
Sud Africa,"Terrestrial protected area, % land area",1995,Percentage,6.26
Sud Africa,"Terrestrial protected area, % land area",2000,Percentage,6.6
Sud Africa,"Terrestrial protected area, % land area",2001,Percentage,6.76
Sud Africa,"Terrestrial protected area, % land area",2002,Percentage,6.79
Sud Africa,"Terrestrial protected area, % land area",2003,Percentage,6.79
Sud Africa,"Terrestrial protected area, % land area",2004,Percentage,7.32
Sud Africa,"Terrestrial protected area, % land area",2005,Percentage,7.35
Sud Africa,"Terrestrial protected area, % land area",2006,Percentage,7.36
Sud Africa,"Terrestrial protected area, % land area",2007,Percentage,7.38
Sud Africa,"Terrestrial protected area, % land area",2008,Percentage,7.39
Sud Africa,"Terrestrial protected area, % land area",2009,Percentage,7.41
Sud Africa,"Terrestrial protected area, % land area",2010,Percentage,7.43
Sud Africa,"Terrestrial protected area, % land area",2011,Percentage,7.45
Sud Africa,"Terrestrial protected area, % land area",2012,Percentage,7.5
Sud Africa,"Terrestrial protected area, % land area",2013,Percentage,7.54
Sud Africa,"Terrestrial protected area, % land area",2014,Percentage,7.76
Sud Africa,"Terrestrial protected area, % land area",2015,Percentage,7.83
Sud Africa,"Terrestrial protected area, % land area",2016,Percentage,8.11
Sud Africa,"Terrestrial protected area, % land area",2017,Percentage,8.16
Sud Africa,"Terrestrial protected area, % land area",2018,Percentage,8.43
Grecia,"Terrestrial protected area, % land area",1995,Percentage,9.98
Grecia,"Terrestrial protected area, % land area",2000,Percentage,12.22
Grecia,"Terrestrial protected area, % land area",2001,Percentage,14.59
Grecia,"Terrestrial protected area, % land area",2002,Percentage,17.59
Grecia,"Terrestrial protected area, % land area",2003,Percentage,17.83
Grecia,"Terrestrial protected area, % land area",2004,Percentage,18.24
Grecia,"Terrestrial protected area, % land area",2005,Percentage,19.54
Grecia,"Terrestrial protected area, % land area",2006,Percentage,27.3
Grecia,"Terrestrial protected area, % land area",2007,Percentage,27.39
Grecia,"Terrestrial protected area, % land area",2008,Percentage,30.19
Grecia,"Terrestrial protected area, % land area",2009,Percentage,31.64
Grecia,"Terrestrial protected area, % land area",2010,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2011,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2012,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2013,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2014,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2015,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2016,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2017,Percentage,35.14
Grecia,"Terrestrial protected area, % land area",2018,Percentage,35.14
Indonesia,"Terrestrial protected area, % land area",1995,Percentage,11.28
Indonesia,"Terrestrial protected area, % land area",2000,Percentage,11.79
Indonesia,"Terrestrial protected area, % land area",2001,Percentage,11.79
Indonesia,"Terrestrial protected area, % land area",2002,Percentage,11.79
Indonesia,"Terrestrial protected area, % land area",2003,Percentage,11.8
Indonesia,"Terrestrial protected area, % land area",2004,Percentage,11.94
Indonesia,"Terrestrial protected area, % land area",2005,Percentage,11.94
Indonesia,"Terrestrial protected area, % land area",2006,Percentage,12.16
Indonesia,"Terrestrial protected area, % land area",2007,Percentage,12.18
Indonesia,"Terrestrial protected area, % land area",2008,Percentage,12.22
Indonesia,"Terrestrial protected area, % land area",2009,Percentage,12.26
Indonesia,"Terrestrial protected area, % land area",2010,Percentage,12.26
Indonesia,"Terrestrial protected area, % land area",2011,Percentage,12.43
Indonesia,"Terrestrial protected area, % land area",2012,Percentage,12.44
Indonesia,"Terrestrial protected area, % land area",2013,Percentage,12.45
Indonesia,"Terrestrial protected area, % land area",2014,Percentage,12.46
Indonesia,"Terrestrial protected area, % land area",2015,Percentage,12.48
Indonesia,"Terrestrial protected area, % land area",2016,Percentage,12.5
Indonesia,"Terrestrial protected area, % land area",2017,Percentage,12.51
Indonesia,"Terrestrial protected area, % land area",2018,Percentage,12.52
Stati Uniti,"Marine protected area, % total exclusive economic zone",1995,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2000,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2001,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2002,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2003,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2004,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2005,Percentage,1.38
Stati Uniti,"Marine protected area, % total exclusive economic zone",2006,Percentage,18.87
Stati Uniti,"Marine protected area, % total exclusive economic zone",2007,Percentage,18.87
Stati Uniti,"Marine protected area, % total exclusive economic zone",2008,Percentage,18.87
Stati Uniti,"Marine protected area, % total exclusive economic zone",2009,Percentage,18.87
Stati Uniti,"Marine protected area, % total exclusive economic zone",2010,Percentage,19.02
Stati Uniti,"Marine protected area, % total exclusive economic zone",2011,Percentage,19.02
Stati Uniti,"Marine protected area, % total exclusive economic zone",2012,Percentage,19.03
Stati Uniti,"Marine protected area, % total exclusive economic zone",2013,Percentage,19.08
Stati Uniti,"Marine protected area, % total exclusive economic zone",2014,Percentage,19.08
Stati Uniti,"Marine protected area, % total exclusive economic zone",2015,Percentage,19.08
Stati Uniti,"Marine protected area, % total exclusive economic zone",2016,Percentage,19.11
Stati Uniti,"Marine protected area, % total exclusive economic zone",2017,Percentage,19.11
Stati Uniti,"Marine protected area, % total exclusive economic zone",2018,Percentage,19.11
Irlanda,"Marine protected area, % total exclusive economic zone",1995,Percentage,0.67
Irlanda,"Marine protected area, % total exclusive economic zone",2000,Percentage,0.69
Irlanda,"Marine protected area, % total exclusive economic zone",2001,Percentage,0.69
Irlanda,"Marine protected area, % total exclusive economic zone",2002,Percentage,0.69
Irlanda,"Marine protected area, % total exclusive economic zone",2003,Percentage,0.69
Irlanda,"Marine protected area, % total exclusive economic zone",2004,Percentage,0.72
Irlanda,"Marine protected area, % total exclusive economic zone",2005,Percentage,0.72
Irlanda,"Marine protected area, % total exclusive economic zone",2006,Percentage,0.73
